Comment,Label,label_id,source,Processed_Comment,Lang_Tag
ធ្លាប់ឃើញនៅផ្សារដែរ តែមិនដឹងគុណភាពម៉េចទេ,neutral,1,khmer,[KM] ធ្លាប់ ឃើញ នៅ ផ្សារ ដែរ តែ មិន ដឹង គុណភាព ម៉េច ទេ,KM
ចាំដាច់ខែសិន ចាំទាក់ទងទៅម្តងទៀត 🙂,neutral,1,khmer,[KM] ចាំ ដាច់ ខែ សិន ចាំ ទាក់ទង ទៅ ម្តង ទៀត 🙂,KM
តើទូរស័ព្ទនេះមានធានាពីក្រុមហ៊ុនអត់?,neutral,1,khmer,[KM] តើ ទូរស័ព្ទ នេះ មាន ធានា ពី ក្រុមហ៊ុន អត់ ?,KM
ផ្លូវទៅកន្លែងហ្នឹងពិបាកជិះអត់បង? ឡានចូលចុះអត់?,neutral,1,khmer,[KM] ផ្លូវ ទៅ កន្លែង ហ្នឹង ពិបាក ជិះ អត់ បង ? ឡាន ចូល ចុះ អត់ ?,KM
គេថាអាហ្នឹងល្អ តែខ្ញុំមិនហ៊ានធានាទេ,neutral,1,khmer,[KM] គេ ថា អា ហ្នឹង ល្អ តែ ខ្ញុំ មិន ហ៊ាន ធានា ទេ,KM
សុំសួរមួយ តើកូនក្មេងអាចប្រើផលិតផលនេះបានអត់?,neutral,1,khmer,[KM] សុំ សួរ មួយ តើ កូនក្មេង អាច ប្រើ ផលិតផល នេះ បាន អត់ ?,KM
មិនទាន់ច្បាស់ទេ ចាំឆែកមើលតារាងការងារសិន,neutral,1,khmer,[KM] មិន ទាន់ ច្បាស់ ទេ ចាំ ឆែកមើល តារាងការងារ សិន,KM
ថ្ងៃស្អែកម៉ោងប៉ុន្មានទំនេរ? ជួបគ្នានៅកន្លែងចាស់?,neutral,1,khmer,[KM] ថ្ងៃស្អែក ម៉ោង ប៉ុន្មាន ទំនេរ ? ជួបគ្នា នៅ កន្លែង ចាស់ ?,KM
តើមានសាខានៅខេត្តសៀមរាបអត់បង?,neutral,1,khmer,[KM] តើ មាន សាខា នៅ ខេត្ត សៀមរាប អត់ បង ?,KM
មើលទៅដូចជាធម្មតា មិនមានអីពិសេសផង 😐,neutral,1,khmer,[KM] មើល ទៅ ដូចជា ធម្មតា មិន មាន អី ពិសេស ផង 😐,KM
សុំលេខគណនីធនាគារផងបង ដើម្បីវេរលុយ,neutral,1,khmer,[KM] សុំ លេខ គណនី ធនាគារ ផង បង ដើម្បី វេរ លុយ,KM
តើត្រូវការបទពិសោធន៍ការងារប៉ុន្មានឆ្នាំសម្រាប់តំណែងនេះ?,neutral,1,khmer,[KM] តើ ត្រូវការ បទពិសោធន៍ ការងារ ប៉ុន្មាន ឆ្នាំ សម្រាប់ តំណែង នេះ ?,KM
ចាំមើលលទ្ធផលសិន ទើបដឹងថាត្រូវធ្វើម៉េចទៀត,neutral,1,khmer,[KM] ចាំ មើល លទ្ធផល សិន ទើប ដឹង ថា ត្រូវ ធ្វើ ម៉េច ទៀត,KM
អាវនេះសាច់យឺត ឬសាច់កាតុងបង?,neutral,1,khmer,[KM] អាវ នេះ សាច់ យឺត ឬ សាច់ កាតុង បង ?,KM
ធ្លាប់ទៅម្តងដែរ តែយូរណាស់ហើយ មិនដឹងប្រែប្រួលអត់,neutral,1,khmer,[KM] ធ្លាប់ ទៅ ម្តង ដែរ តែ យូរ ណាស់ ហើយ មិន ដឹង ប្រែប្រួល អត់,KM
តើមានសេវាបង់រំលស់អត់សម្រាប់ម៉ូតូនេះ? 🤔,neutral,1,khmer,[KM] តើ មាន សេវា បង់ រំលស់ អត់ សម្រាប់ ម៉ូតូ នេះ ? 🤔,KM
សាកសួរព័ត៌មានលម្អិតតាមឆាតផងបង,neutral,1,khmer,[KM] សាកសួរ ព័ត៌មាន លម្អិត តាម ឆាត ផង បង,KM
ថ្ងៃនេះស្ទះចរាចរណ៍ខ្លាំងណាស់ ទៅមិនទាន់ទេមើលទៅ,neutral,1,khmer,[KM] ថ្ងៃ នេះ ស្ទះ ចរាចរណ៍ ខ្លាំង ណាស់ ទៅ មិន ទាន់ ទេ មើល ទៅ,KM
តើឈុតនេះមានរួមបញ្ចូលភេសជ្ជៈអត់?,neutral,1,khmer,[KM] តើ ឈុត នេះ មាន រួមបញ្ចូល ភេសជ្ជៈ អត់ ?,KM
មិនដឹងថាគាត់ចង់បានអីអោយពិតប្រាកដទេ,neutral,1,khmer,[KM] មិន ដឹង ថា គាត់ ចង់បាន អី អោយ ពិតប្រាកដ ទេ,KM
សុំមើលរូបបាតស្បែកជើងបន្តិចមកបង,neutral,1,khmer,[KM] សុំ មើល រូប បាត ស្បែកជើង បន្តិច មក បង,KM
ប្រហែលជាត្រូវរង់ចាំបន្តិចទៀតហើយមើលទៅ,neutral,1,khmer,[KM] ប្រហែលជា ត្រូវ រង់ចាំ បន្តិច ទៀត ហើយ មើល ទៅ,KM
តើមានការបញ្ចុះតម្លៃសម្រាប់សិស្សនិស្សិតអត់?,neutral,1,khmer,[KM] តើ មាន ការបញ្ចុះ តម្លៃ សម្រាប់ សិស្ស និស្សិត អត់ ?,KM
សេវាកម្មអន់ណាស់ ហៅបុគ្គលិកបីដងហើយមិនមកសោះ 😡,negative,0,khmer,[KM] សេវាកម្ម អន់ ណាស់ ហៅ បុគ្គលិក បី ដង ហើយ មិន មក សោះ 😡,KM
ទិញមកខុសសាយ ហើយមិនអោយដូរទៀត ចោលលុយទទេ,negative,0,khmer,[KM] ទិញ មក ខុស សាយ ហើយ មិន អោយ ដូរ ទៀត ចោល លុយ ទទេ,KM
ម្ហូបប្រៃដូចអំបិល ញ៉ាំមិនកើតសោះ ខកបំណងខ្លាំង,negative,0,khmer,[KM] ម្ហូប ប្រៃ ដូច អំបិល ញ៉ាំ មិន កើត សោះ ខក បំណង ខ្លាំង,KM
កម្មវិធីនេះគាំងរហូត ធ្វើអោយទូរស័ព្ទខ្ញុំក្តៅដូចភ្លើង,negative,0,khmer,[KM] កម្មវិធី នេះ គាំង រហូត ធ្វើអោយ ទូរស័ព្ទ ខ្ញុំ ក្តៅ ដូច ភ្លើង,KM
កុំជឿពាក្យឃោសនា ប្រើហើយមុខឡើងមុនពេញហ្នឹង 😭,negative,0,khmer,[KM] កុំ ជឿ ពាក្យ ឃោសនា ប្រើ ហើយ មុខ ឡើង មុនពេញ ហ្នឹង 😭,KM
ដឹកជញ្ជូនយឺតយ៉ាវណាស់ មួយអាទិត្យហើយមិនទាន់បាន,negative,0,khmer,[KM] ដឹកជញ្ជូន យឺតយ៉ាវ ណាស់ មួយ អាទិត្យ ហើយ មិន ទាន់ បាន,KM
និយាយស្តីគ្មានសុជីវធម៌ដាក់ភ្ញៀវ សុំរាងហើយហាងនេះ,negative,0,khmer,[KM] និយាយ ស្តី គ្មាន សុជីវធម៌ ដាក់ ភ្ញៀវ សុំ រាង ហើយ ហាង នេះ,KM
បន្ទប់ទឹកកខ្វក់ខ្លាំងណាស់ មិនហ៊ានចូលទេ 🤢,negative,0,khmer,[KM] បន្ទប់ទឹក កខ្វក់ ខ្លាំង ណាស់ មិន ហ៊ាន ចូល ទេ 🤢,KM
គុណភាពអន់ជាងទីផ្សារឆ្ងាយណាស់ តែលក់ថ្លៃកប់ពពក,negative,0,khmer,[KM] គុណភាព អន់ ជាង ទីផ្សារ ឆ្ងាយ ណាស់ តែ លក់ ថ្លៃ កប់ ពពក,KM
ឆាតទៅសួរមិនដែលឆ្លើយទេ ដាក់លក់ធ្វើអីបើចឹង,negative,0,khmer,[KM] ឆាត ទៅ សួរ មិន ដែល ឆ្លើយ ទេ ដាក់ លក់ ធ្វើ អី បើ ចឹង,KM
ខ្ជះខ្ជាយពេលវេលាណាស់ មើលរឿងនេះហើយមិនយល់អីសោះ,negative,0,khmer,[KM] ខ្ជះខ្ជាយ ពេលវេលា ណាស់ មើល រឿង នេះ ហើយ មិន យល់ អី សោះ,KM
អាវដាច់ថ្នេរអស់ហើយនៅយកមកលក់អោយគេទៀត,negative,0,khmer,[KM] អាវ ដាច់ ថ្នេរ អស់ ហើយ នៅ យកមក លក់ អោយ គេ ទៀត,KM
មិនទទួលខុសត្រូវលើទំនិញដែលខូចសោះ គេចវេសរហូត,negative,0,khmer,[KM] មិន ទទួលខុសត្រូវ លើ ទំនិញ ដែល ខូច សោះ គេចវេស រហូត,KM
សំឡេងរំខានខ្លាំងណាស់ ដេកមិនលក់ពេញមួយយប់ 😤,negative,0,khmer,[KM] សំឡេង រំខាន ខ្លាំង ណាស់ ដេក មិន លក់ ពេញ មួយ យប់ 😤,KM
ម្ហូបមិនឆ្ងាញ់ដូចរូបថតទេ បោកប្រាស់អតិថិជនសុទ្ធ,negative,0,khmer,[KM] ម្ហូប មិន ឆ្ងាញ់ ដូច រូបថត ទេ បោកប្រាស់ អតិថិជន សុទ្ធ,KM
រង់ចាំយូរណាស់ ជាងមួយម៉ោងហើយមិនទាន់បានម្ហូប,negative,0,khmer,[KM] រង់ចាំ យូរ ណាស់ ជាង មួយ ម៉ោង ហើយ មិន ទាន់ បាន ម្ហូប,KM
ធ្វើការគ្មានវិជ្ជាជីវៈសោះ ឯកសារបាត់ហើយមិនដឹង,negative,0,khmer,[KM] ធ្វើការគ្មាន វិជ្ជាជីវៈ សោះ ឯកសារ បាត់ ហើយ មិន ដឹង,KM
កុំទៅកន្លែងហ្នឹងអី កាប់ថ្លៃណាស់ មិនសមតម្លៃទេ,negative,0,khmer,[KM] កុំ ទៅ កន្លែង ហ្នឹង អី កាប់ ថ្លៃ ណាស់ មិន សម តម្លៃ ទេ,KM
ទូរស័ព្ទនេះប្រើបានតែមួយខែខូចអេក្រង់ ជួសជុលក៏ថ្លៃ,negative,0,khmer,[KM] ទូរស័ព្ទ នេះ ប្រើ បាន តែ មួយ ខែ ខូច អេក្រង់ ជួសជុល ក៏ ថ្លៃ,KM
មិនពេញចិត្តសោះ ការតុបតែងមិនស្អាតដូចការរំពឹងទុក 💔,negative,0,khmer,[KM] មិន ពេញចិត្ត សោះ ការតុបតែង មិន ស្អាត ដូច ការរំពឹងទុក 💔,KM
និយាយកុហកភ្នែកស្រស់ ថាមានរបស់ ដល់ទៅដល់ថារអស់,negative,0,khmer,[KM] និយាយ កុហក ភ្នែក ស្រស់ ថា មាន របស់ ដល់ ទៅដល់ ថា រអស់,KM
សេវាអ៊ីនធឺណិតយឺតដូចអណ្តើក លេងអីមិនកើតសោះ,negative,0,khmer,[KM] សេវា អ៊ីនធឺណិត យឺត ដូច អណ្តើក លេង អី មិន កើត សោះ,KM
បុគ្គលិកមុខដូចគេជំពាក់លុយ សួរអីក៏មិនឆ្លើយ,negative,0,khmer,[KM] បុគ្គលិក មុខ ដូច គេ ជំពាក់ លុយ សួរ អី ក៏ មិន ឆ្លើយ,KM
ទិញអីវ៉ាន់អនឡាញប៉ះចំកន្លែងបោក លុយក៏បាត់ របស់ក៏អត់,negative,0,khmer,[KM] ទិញ អីវ៉ាន់ អនឡាញ ប៉ះ ចំ កន្លែង បោក លុយ ក៏ បាត់ របស់ ក៏ អត់,KM
ឡានក្រុងចាស់ហើយកៅអីរឹង ជិះឈឺចង្កេះណាស់,negative,0,khmer,[KM] ឡានក្រុង ចាស់ ហើយ កៅអី រឹង ជិះ ឈឺ ចង្កេះ ណាស់,KM
ឈប់គាំទ្រហើយ ធ្វើបែបនេះមើលងាយអ្នកគាំទ្រពេកហើយ 👎,negative,0,khmer,[KM] ឈប់ គាំទ្រ ហើយ ធ្វើ បែប នេះ មើលងាយ អ្នកគាំទ្រ ពេក ហើយ 👎,KM
កន្លែងចតឡានចង្អៀតណាស់ ឆ្កូតឡានអស់រលីង,negative,0,khmer,[KM] កន្លែង ចត ឡាន ចង្អៀត ណាស់ ឆ្កូត ឡាន អស់ រលីង,KM
រសជាតិដោះគោទឹកសុទ្ធ គ្មានជាតិកាហ្វេអីបន្តិច,negative,0,khmer,[KM] រសជាតិ ដោះគោ ទឹក សុទ្ធ គ្មាន ជាតិ កាហ្វេ អី បន្តិច,KM
វេចខ្ចប់មិនបានល្អ ទឹកហៀរពេញថង់ប្រឡាក់អស់,negative,0,khmer,[KM] វេចខ្ចប់ មិន បាន ល្អ ទឹក ហៀរ ពេញ ថង់ ប្រឡាក់ អស់,KM
មិនគួរណាចំណាយលុយមកមើលការសម្តែងនេះសោះ ធុញណាស់,negative,0,khmer,[KM] មិន គួរ ណា ចំណាយ លុយ មក មើល ការសម្តែង នេះ សោះ ធុញ ណាស់,KM
ស្បែកជើងពាក់ទៅរលាត់ជើង ឈឺដើរមិនរួច 😢,negative,0,khmer,[KM] ស្បែកជើង ពាក់ ទៅ រលាត់ ជើង ឈឺ ដើរ មិន រួច 😢,KM
ប្រព័ន្ធគ្រប់គ្រងអន់ណាស់ ទិន្នន័យបាត់រហូត,negative,0,khmer,[KM] ប្រព័ន្ធ គ្រប់គ្រង អន់ ណាស់ ទិន្នន័យ បាត់ រហូត,KM
និយាយឌឺដងដាក់គេឯង ចរិតមិនល្អសោះ,negative,0,khmer,[KM] និយាយ ឌឺដង ដាក់ គេ ឯង ចរិត មិន ល្អ សោះ,KM
អត់មានអនាម័យសោះ ឃើញកន្លាតដើរលើតុ 🤮,negative,0,khmer,[KM] អត់ មាន អនាម័យ សោះ ឃើញ កន្លាត ដើរ លើ តុ 🤮,KM
ផ្សាយពាណិជ្ជកម្មកុហក សន្យាថាល្អ តែធាតុពិតអន់,negative,0,khmer,[KM] ផ្សាយ ពាណិជ្ជកម្ម កុហក សន្យា ថា ល្អ តែ ធាតុ ពិត អន់,KM
ជួសជុលមិនបានល្អទេ យកមកវិញនៅតែខូចដដែល,negative,0,khmer,[KM] ជួសជុល មិន បាន ល្អ ទេ យកមកវិញ នៅតែ ខូច ដដែល,KM
តម្លៃសំបុត្រថ្លៃហួសហេតុ មិនសមនឹងគុណភាព,negative,0,khmer,[KM] តម្លៃ សំបុត្រ ថ្លៃ ហួសហេតុ មិន សម នឹង គុណភាព,KM
ខកចិត្តនឹងការដឹកនាំរបស់គាត់ណាស់ មិនចេះស្តាប់យោបល់គេ,negative,0,khmer,[KM] ខកចិត្ត នឹង ការដឹកនាំ របស់ គាត់ ណាស់ មិន ចេះ ស្តាប់ យោបល់ គេ,KM
បរិយាកាសអាប់អួរ ចូលទៅហើយស្អុយក្លិនបារី,negative,0,khmer,[KM] បរិយាកាស អាប់ អួរ ចូលទៅ ហើយ ស្អុយ ក្លិន បារី,KM
សុំដូរមិនអោយដូរ ថែមទាំងស្តីអោយយើងទៀត 😡,negative,0,khmer,[KM] សុំ ដូរ មិន អោយ ដូរ ថែមទាំង ស្តី អោយ យើង ទៀត 😡,KM
ពិតជាល្អមើលខ្លាំងណាស់ គុណភាពរូបភាពច្បាស់ល្អទៀត 😍🔥,positive,2,khmer,[KM] ពិតជា ល្អ មើល ខ្លាំង ណាស់ គុណភាព រូបភាព ច្បាស់ ល្អ ទៀត 😍🔥,KM
បទចម្រៀងនេះពិរោះរណ្តំចិត្តខ្លាំងណាស់ បើបានស្តាប់ពេលយប់រឹតតែអេម ❤️,positive,2,khmer,[KM] បទចម្រៀង នេះ ពិរោះ រណ្តំចិត្ត ខ្លាំង ណាស់ បើ បាន ស្តាប់ ពេល យប់ រឹតតែ អេម ❤️,KM
សរសើរក្រុមការងារដែលខំប្រឹងផលិតវីដេអូល្អៗបែបនេះមកឱ្យយើងមើល 😊,positive,2,khmer,[KM] សរសើរ ក្រុមការងារ ដែល ខំប្រឹង ផលិត វីដេអូ ល្អ ៗ បែប នេះ មក ឱ្យ យើង មើល 😊,KM
 idol ស្អាតសាហាវ មិនថាដើរតួបែបណា ក៏សាកសមដែរ 🎉,positive,2,khmer,[KM] idol ស្អាត សាហាវ មិន ថា ដើរ តួ បែប ណា ក៏ សាកសម ដែរ 🎉,KM
ផលិតផលនេះប្រើទៅមានប្រសិទ្ធភាពមែនទែន មិនខុសបំណងឡើយ 👌,positive,2,khmer,[KM] ផលិតផល នេះ ប្រើ ទៅ មាន ប្រសិទ្ធភាព មែនទែន មិន ខុស បំណង ឡើយ 👌,KM
អរគុណច្រើនដែលបានចែករំលែកចំណេះដឹងល្អៗបែបនេះ 💖✨,positive,2,khmer,[KM] អរគុណ ច្រើន ដែល បាន ចែករំលែក ចំណេះដឹង ល្អ ៗ បែប នេះ 💖✨,KM
ឃើញហើយចង់ទៅលេងដល់កន្លែងហ្នឹងហ្មង ស្អាតខ្លាំងណាស់!,positive,2,khmer,[KM] ឃើញ ហើយ ចង់ ទៅ លេង ដល់ កន្លែង ហ្នឹង ហ្មង ស្អាត ខ្លាំង ណាស់ !,KM
ពិតជាមានមោទនភាពចំពោះស្នាដៃកូនខ្មែរយើងណាស់ បន្តទៅមុខទៀតបង!,positive,2,khmer,[KM] ពិតជា មាន មោទនភាព ចំពោះ ស្នាដៃ កូន ខ្មែរ យើង ណាស់ បន្ត ទៅ មុខ ទៀត បង !,KM
សេវាកម្មនៅទីនេះល្អខ្លាំងណាស់ បុគ្គលិករួសរាយរាក់ទាក់គួរឱ្យស្រលាញ់ 😍,positive,2,khmer,[KM] សេវាកម្ម នៅ ទីនេះ ល្អ ខ្លាំង ណាស់ បុគ្គលិក រួសរាយ រាក់ទាក់ គួរឱ្យ ស្រលាញ់ 😍,KM
ម្ហូបហាងនេះឆ្ងាញ់ប្លែកមាត់ហ្មង បើមានឱកាសនឹងទៅម្តងទៀត 😋,positive,2,khmer,[KM] ម្ហូប ហាង នេះ ឆ្ងាញ់ ប្លែក មាត់ ហ្មង បើ មាន ឱកាស នឹង ទៅ ម្តង ទៀត 😋,KM
មោទនភាពខ្លាំងណាស់ដែលឃើញវិស័យកីឡាយើងរីកចម្រើនបែបនេះ 🇰🇭💪,positive,2,khmer,[KM] មោទនភាព ខ្លាំង ណាស់ ដែល ឃើញ វិស័យ កីឡា យើង រីកចម្រើន បែប នេះ 🇰🇭💪,KM
ទស្សនាវីដេអូនេះហើយ មានកម្លាំងចិត្តតស៊ូក្នុងជីវិតបន្តទៀត ✨,positive,2,khmer,[KM] ទស្សនា វីដេអូ នេះ ហើយ មាន កម្លាំងចិត្ត តស៊ូ ក្នុង ជីវិត បន្ត ទៀត ✨,KM
ការវេចខ្ចប់ទំនិញបានស្អាតហើយដឹកជញ្ជូនលឿនទៀត ពេញចិត្តស្តូក!,positive,2,khmer,[KM] ការវេច ខ្ចប់ ទំនិញ បាន ស្អាត ហើយ ដឹកជញ្ជូន លឿន ទៀត ពេញចិត្ត ស្តូក !,KM
រឿងនេះមានអត្ថន័យជ្រាលជ្រៅណាស់ មើលហើយយំតាមហ្មង 😭❤️,positive,2,khmer,[KM] រឿង នេះ មាន អត្ថន័យ ជ្រាលជ្រៅ ណាស់ មើល ហើយ យំ តាម ហ្មង 😭❤️,KM
រចនាបថផ្ទះនេះស្អាតខ្លាំងណាស់ ចង់បានបែបហ្នឹងមួយដែរ!,positive,2,khmer,[KM] រចនាបថ ផ្ទះ នេះ ស្អាត ខ្លាំង ណាស់ ចង់បាន បែប ហ្នឹង មួយ ដែរ !,KM
បងបងនិយាយកំប្លែងលេងសើចសប្បាយណាស់ មើលទៅមិនចេះជុះសោះ 😂,positive,2,khmer,[KM] បង បង និយាយ កំប្លែង លេងសើច សប្បាយ ណាស់ មើល ទៅ មិន ចេះ ជុះ សោះ 😂,KM
រូបភាពនេះថតបានស្អាតប្លែកភ្នែកមែនទែន បច្ចេកទេសឡូយណាស់ 📸,positive,2,khmer,[KM] រូបភាព នេះ ថត បាន ស្អាត ប្លែក ភ្នែក មែនទែន បច្ចេកទេស ឡូយ ណាស់ 📸,KM
សម្លេងផ្អែមដូចទឹកឃ្មុំអញ្ចឹង ស្តាប់ហើយមិនចង់ឈប់សោះ 🥰,positive,2,khmer,[KM] សម្លេង ផ្អែម ដូច ទឹកឃ្មុំ អញ្ចឹង ស្តាប់ ហើយ មិន ចង់ ឈប់ សោះ 🥰,KM
គំនិតច្នៃប្រឌិតខ្ពស់មែនទែន មិនដែលឃើញអ្នកណាធ្វើបានល្អបែបនេះទេ,positive,2,khmer,[KM] គំនិត ច្នៃប្រឌិត ខ្ពស់ មែនទែន មិន ដែល ឃើញ អ្នកណា ធ្វើ បាន ល្អ បែប នេះ ទេ,KM
ជូនពរឱ្យក្រុមការងារជោគជ័យ និងមានសុខភាពល្អគ្រប់ៗគ្នាណា 🙏✨,positive,2,khmer,[KM] ជូនពរ ឱ្យ ក្រុមការងារ ជោគជ័យ និង មាន សុខភាព ល្អ គ្រប់ ៗ គ្នា ណា 🙏✨,KM
បងប្អូនកុំភ្លេចជួយគាំទ្រស្នាដៃខ្មែរយើងផង ពិតជាអស្ចារ្យមែន!,positive,2,khmer,[KM] បងប្អូន កុំ ភ្លេច ជួយ គាំទ្រ ស្នាដៃ ខ្មែរ យើង ផង ពិតជា អស្ចារ្យ មែន !,KM
ឃើញបងមានក្តីសុខបែបនេះ ខ្ញុំក៏សប្បាយចិត្តជំនួសដែរ 😊💓,positive,2,khmer,[KM] ឃើញ បង មាន ក្តីសុខ បែប នេះ ខ្ញុំ ក៏ សប្បាយ ចិត្ត ជំនួស ដែរ 😊💓,KM
ម៉ូដសម្លៀកបំពាក់នេះសមជាមួយបងខ្លាំងណាស់ មើលទៅឡូយខ្លាំង 😍,positive,2,khmer,[KM] ម៉ូដ សម្លៀកបំពាក់ នេះ សម ជាមួយ បង ខ្លាំង ណាស់ មើល ទៅ ឡូយ ខ្លាំង 😍,KM
បច្ចេកទេសកាត់តវីដេអូនេះពិតជាមិនធម្មតាមែន អាជីពខ្លាំងណាស់,positive,2,khmer,[KM] បច្ចេកទេស កាត់ តវីដេអូ នេះ ពិតជា មិន ធម្មតា មែន អាជីព ខ្លាំង ណាស់,KM
បទពិសោធន៍ថ្មីប្លែកអារម្មណ៍មែនទែន អរគុណដែលនាំមកបង្ហាញ!,positive,2,khmer,[KM] បទពិសោធន៍ ថ្មី ប្លែក អារម្មណ៍ មែនទែន អរគុណ ដែល នាំមក បង្ហាញ !,KM
ការតុបតែងខ្លួនថ្ងៃនេះប្លែកខ្លាំង តែស្អាតខ្លាំងដូចតារាកូរ៉េអញ្ចឹង ✨,positive,2,khmer,[KM] ការតុបតែង ខ្លួន ថ្ងៃ នេះ ប្លែក ខ្លាំង តែ ស្អាត ខ្លាំង ដូច តារា កូរ៉េ អញ្ចឹង ✨,KM
សេវាកម្មដឹកជញ្ជូនរហ័សទាន់ចិត្ត មិនឱ្យម៉ូយចាំយូរទេ ឡូយមែនបង!,positive,2,khmer,[KM] សេវាកម្ម ដឹក ជញ្ជូន រហ័ស ទាន់ចិត្ត មិន ឱ្យ ម៉ូយ ចាំ យូរ ទេ ឡូយ មែន បង !,KM
មិនងាយរកបានទេមនុស្សចិត្តល្អបែបនេះ សុំសរសើរចេញពីចិត្ត ❤️,positive,2,khmer,[KM] មិន ងាយ រក បាន ទេ មនុស្ស ចិត្ត ល្អ បែប នេះ សុំ សរសើរ ចេញពី ចិត្ត ❤️,KM
ហាងថ្មីនេះមានបរិយាកាសល្អណាស់ សាកសមសម្រាប់មកសម្រាកលំហែ 😊,positive,2,khmer,[KM] ហាង ថ្មី នេះ មាន បរិយាកាស ល្អ ណាស់ សាកសម សម្រាប់ មក សម្រាក លំហែ 😊,KM
មើលទៅទំនងឆ្ងាញ់ខ្លាំងណាស់ ឃើញហើយឃ្លានហ្មងបងអើយ 🤤,positive,2,khmer,[KM] មើល ទៅ ទំនង ឆ្ងាញ់ ខ្លាំង ណាស់ ឃើញ ហើយ ឃ្លាន ហ្មង បង អើយ 🤤,KM
ពិតជាសំណាងណាស់ដែលបានជួបមនុស្សពូកែៗដូចបង ហ្វែនបងពេញបេះដូង!,positive,2,khmer,[KM] ពិតជា សំណាង ណាស់ ដែល បាន ជួប មនុស្ស ពូកែ ៗ ដូច បង ហ្វែន បង ពេញ បេះដូង !,KM
សម្តីពិរោះពិសាគួរឱ្យគោរពណាស់ នេះហើយជាបុគ្គលគំរូ 🔥,positive,2,khmer,[KM] សម្តី ពិរោះ ពិសា គួរឱ្យ គោរព ណាស់ នេះ ហើយ ជា បុគ្គល គំរូ 🔥,KM
វីដេអូនេះមានប្រយោជន៍សម្រាប់សិស្សនិស្សិតខ្លាំងណាស់ អរគុណបងដែលបង្រៀន,positive,2,khmer,[KM] វីដេអូ នេះ មាន ប្រយោជន៍ សម្រាប់ សិស្ស និស្សិត ខ្លាំង ណាស់ អរគុណ បង ដែល បង្រៀន,KM
ឱ្យតែចេញវីដេអូថ្មីដឹងតែមើលមិនដែលរំលងទេ ជក់ចិត្តខ្លាំងពេក 😍,positive,2,khmer,[KM] ឱ្យ តែ ចេញ វីដេអូ ថ្មី ដឹង តែ មើល មិន ដែល រំលង ទេ ជក់ចិត្ត ខ្លាំង ពេក 😍,KM
ផ្ញើក្តីស្រលាញ់ពីចម្ងាយជូន idol ផងណា ស៊ូស៊ូគ្រប់ភារកិច្ច! ❤️,positive,2,khmer,[KM] ផ្ញើ ក្តី ស្រលាញ់ ពី ចម្ងាយ ជូន idol ផង ណា ស៊ូស៊ូ គ្រប់ ភារកិច្ច ! ❤️,KM
ស្មាតហ្វូនស៊េរីថ្មីនេះរូបរាងស្អាតហើយកាមេរ៉ាច្បាស់ទៀត ពេញចិត្តណាស់,positive,2,khmer,[KM] ស្មាតហ្វូន ស៊េរី ថ្មី នេះ រូបរាង ស្អាត ហើយ កាមេរ៉ា ច្បាស់ ទៀត ពេញចិត្ត ណាស់,KM
ពិតជាមានទេពកោសល្យពីកំណើតមែន មិនសរសើរមិនបានទេបង 👌✨,positive,2,khmer,[KM] ពិតជា មាន ទេពកោសល្យ ពី កំណើត មែន មិន សរសើរ មិន បាន ទេ បង 👌✨,KM
រឿងនេះសម្តែងបានល្អគ្រប់តួអង្គហ្មង គ្មានកន្លែងទាស់ទេ!,positive,2,khmer,[KM] រឿង នេះ សម្តែង បាន ល្អ គ្រប់ តួអង្គ ហ្មង គ្មាន កន្លែង ទាស់ ទេ !,KM
ហាងកាហ្វេនេះតុបតែងស្អាត សាកសមសម្រាប់អ្នកចូលចិត្តថតរូបលេង ☕📸,positive,2,khmer,[KM] ហាង កាហ្វេ នេះ តុបតែង ស្អាត សាកសម សម្រាប់ អ្នក ចូលចិត្ត ថត រូប លេង ☕📸,KM
រីករាយថ្ងៃកំណើតណា សូមឱ្យជួបតែសំណាងល្អ និងសុភមង្គលរហូត 🎉😊,positive,2,khmer,[KM] រីករាយ ថ្ងៃ កំណើត ណា សូម ឱ្យ ជួប តែ សំណាង ល្អ និង សុភមង្គល រហូត 🎉😊,KM
បងប្រុសមានចំណេះដឹងទូលំទូលាយមែនទែន ចែករំលែកចំគោលដៅល្អ 💡,positive,2,khmer,[KM] បង ប្រុស មាន ចំណេះដឹង ទូលំទូលាយ មែនទែន ចែករំលែក ចំ គោលដៅ ល្អ 💡,KM
ម្ហូបខ្មែរយើងពិតជាសម្បូរបែប ហើយមានរសជាតិឆ្ងាញ់ពិសារទៀត 🇰🇭😋,positive,2,khmer,[KM] ម្ហូប ខ្មែរ យើង ពិតជា សម្បូរបែប ហើយ មាន រសជាតិ ឆ្ងាញ់ ពិសារ ទៀត 🇰🇭😋,KM
ការរៀបចំកម្មវិធីនេះបានល្អឥតខ្ចោះហ្មង គួរឱ្យចាប់អារម្មណ៍ណាស់!,positive,2,khmer,[KM] ការរៀបចំ កម្មវិធី នេះ បាន ល្អ ឥត ខ្ចោះ ហ្មង គួរឱ្យ ចាប់អារម្មណ៍ ណាស់ !,KM
